Order_ID,Customer_ID,City,Restaurant_ID,Restaurant_Name,Cuisine,Order_Value,Delivery_Time(mins),Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Commission_Earned(%),Distance_km,App_Session_Duration(sec),Used_Promo,Campaign_ID,Payment_Mode,Delivery_Status,New_User,Order_DateTime
OID101998,CID2519,Lucknow,RID139,Restaurant_56,Continental,483.4,33,4.1,DID3978,4.4,20.8,8.16,,No,CAM16,Cash,On Time,Yes,3/25/2023 6:00
OID101999,CID5232,Ahmedabad,RID169,Restaurant_98,South Indian,311.31,42,4.9,DID1120,2.9,21,8.56,145,No,CAM20,Cash,On Time,Yes,3/25/2023 7:00
OID102000,CID8343,Delhi,RID134,Restaurant_5,North Indian,123.01,31,3.3,DID4135,2.7,17,4.83,317,Yes,CAM14,Credit Card,Late,No,3/25/2023 8:00
OID102001,CID8440,Mumbai,RID31,Restaurant_135,South Indian,335.7,26,2.4,DID2305,4.1,9.7,7.36,232,No,CAM8,Net Banking,Cancelled,Yes,3/25/2023 9:00
OID102002,CID6034,Chennai,RID148,Restaurant_16,Fast Food,554.42,38,4,DID4605,2.5,19.3,5.35,282,Yes,CAM1,UPI,Cancelled,Yes,3/25/2023 10:00
OID102003,CID5411,Surat,RID16,Restaurant_95,Thai,349.47,31,4.9,DID4984,4.5,10.5,4.07,80,Yes,CAM10,UPI,On Time,No,3/25/2023 11:00
OID102004,CID8726,Surat,RID32,Restaurant_91,Fast Food,273.03,52,4.1,DID2695,2.7,12.2,4.4,282,Yes,CAM9,Credit Card,Cancelled,Yes,3/25/2023 12:00
OID102005,CID4773,Surat,RID26,Restaurant_138,South Indian,538.85,47,4.4,DID4937,3.8,20,6.53,279,No,CAM17,Cash,Cancelled,No,3/25/2023 13:00
OID102006,CID6998,Pune,RID193,Restaurant_35,South Indian,350.38,44,3.3,DID2684,4.4,19.2,7.43,147,Yes,CAM7,Net Banking,On Time,Yes,3/25/2023 14:00
OID102007,CID4519,Pune,RID71,Restaurant_174,Biryani,323.48,41,2.3,DID2242,3.1,13.3,5.66,268,Yes,CAM14,Credit Card,On Time,No,3/25/2023 15:00
OID102008,CID6842,Ahmedabad,RID86,Restaurant_35,Italian,422.42,17,2.5,DID2814,2.8,21.1,3.71,82,Yes,CAM2,UPI,Late,No,3/25/2023 16:00
OID102009,CID3312,Delhi,RID179,Restaurant_108,Chinese,515.61,40,4.9,DID4054,2.9,24,3.52,162,Yes,CAM18,Cash,Cancelled,Yes,3/25/2023 17:00
OID102010,CID5875,Hyderabad,RID105,Restaurant_37,Mexican,757.26,37,3.5,DID4824,4.6,17.3,0.79,293,No,CAM11,Wallet,Late,Yes,3/25/2023 18:00
OID102011,CID8182,Lucknow,RID128,Restaurant_194,Chinese,524.09,39,2,DID4365,4.3,19.5,5.22,185,Yes,CAM9,UPI,On Time,Yes,3/25/2023 19:00
OID102012,CID9665,Indore,RID178,Restaurant_52,Chinese,573.98,38,4.9,DID4662,3,12.6,5.09,179,No,CAM11,Net Banking,Cancelled,Yes,3/25/2023 20:00
OID102013,CID5846,Hyderabad,RID103,Restaurant_181,Bakery,324.11,37,3.5,DID3608,4.3,24.5,2.41,312,No,CAM14,Credit Card,Late,Yes,3/25/2023 21:00
OID102014,CID2837,Chennai,RID119,Restaurant_171,South Indian,246.12,64,4.5,DID4822,4.3,12.7,5.45,44,Yes,CAM13,Net Banking,Cancelled,No,3/25/2023 22:00
OID102015,CID8557,Surat,RID113,Restaurant_22,Thai,409.35,31,3.6,DID4024,5,23.1,5.41,186,Yes,CAM15,Credit Card,On Time,No,3/25/2023 23:00
OID102016,CID2951,Bangalore,RID107,Restaurant_105,Biryani,416.08,43,2.3,DID2121,3.5,23.8,1.53,195,No,CAM14,Credit Card,Late,Yes,3/26/2023 0:00
OID102017,CID6839,Ahmedabad,RID19,Restaurant_118,Fast Food,238.22,26,3.8,DID1622,4.7,20.2,3.86,136,Yes,CAM13,Wallet,On Time,No,3/26/2023 1:00
OID102018,CID5919,Indore,RID150,Restaurant_96,Chinese,373.71,41,5,DID4191,3.6,21.8,7.32,310,Yes,CAM9,Credit Card,On Time,No,3/26/2023 2:00
OID102019,CID8527,Mumbai,RID87,Restaurant_6,Thai,459.9,43,2.1,DID1769,4.7,15.8,3.23,127,Yes,CAM2,UPI,On Time,No,3/26/2023 3:00
OID102020,CID4267,Indore,RID34,Restaurant_17,Bakery,454.06,36,4.5,DID1437,2.7,23.6,4.54,128,Yes,CAM9,Credit Card,Cancelled,Yes,3/26/2023 4:00
OID102021,CID5259,Jaipur,RID69,Restaurant_22,Mexican,475.64,52,2.7,DID1538,2.9,20.6,4.82,2,No,CAM16,UPI,Cancelled,No,3/26/2023 5:00
OID102022,CID5741,Kolkata,RID145,Restaurant_95,Street Food,443.64,21,3.2,DID1756,4.6,13.6,4.45,289,No,CAM8,Wallet,Late,Yes,3/26/2023 6:00
OID102023,CID4328,Kolkata,RID103,Restaurant_51,Biryani,323.95,26,,DID1107,4.5,8.6,5.88,174,Yes,CAM11,Net Banking,Cancelled,No,3/26/2023 7:00
OID102024,CID1600,Indore,RID189,Restaurant_35,South Indian,322.91,35,4.7,DID4122,3.3,17.2,6.37,174,No,CAM2,Credit Card,Cancelled,No,3/26/2023 8:00
OID102025,CID6461,Lucknow,RID8,Restaurant_163,Biryani,220.16,43,3.5,DID3506,4,22.3,7.03,183,No,CAM10,Wallet,On Time,No,3/26/2023 9:00
OID102026,CID4790,Bangalore,RID25,Restaurant_116,Continental,667.72,34,3.3,DID3527,,22.6,3.87,295,No,CAM15,UPI,Cancelled,Yes,3/26/2023 10:00
OID102027,CID9000,Pune,RID124,Restaurant_192,Chinese,402.02,47,4.5,DID2093,2.5,22.2,5.55,329,No,CAM14,Wallet,On Time,Yes,3/26/2023 11:00
OID102028,CID9364,Pune,RID10,Restaurant_7,South Indian,366.27,24,2.1,DID3480,,11.7,6.18,61,Yes,CAM8,Cash,Cancelled,Yes,3/26/2023 12:00
OID102029,CID9754,Bangalore,RID146,Restaurant_199,South Indian,260.68,18,2.3,DID3322,2.6,15.2,4.26,163,Yes,CAM19,Credit Card,On Time,No,3/26/2023 13:00
OID102030,CID1496,Lucknow,RID40,Restaurant_56,Continental,840.35,36,,DID3508,4,18.4,3.06,109,No,CAM6,Net Banking,Late,Yes,3/26/2023 14:00
OID102031,CID4641,Surat,RID25,Restaurant_77,North Indian,239,31,4.1,DID1945,3.2,19.3,4.79,182,Yes,CAM18,Cash,On Time,Yes,3/26/2023 15:00
OID102032,CID4198,Delhi,RID116,Restaurant_197,Chinese,335.67,39,3.6,DID3442,2.9,13.7,3.29,193,Yes,CAM7,Wallet,Late,Yes,3/26/2023 16:00
OID102033,CID3044,Pune,RID109,Restaurant_25,Bakery,462.38,32,4.6,DID1951,4.9,19.8,3.09,63,Yes,CAM4,UPI,Late,No,3/26/2023 17:00
OID102034,CID9681,Delhi,RID79,Restaurant_74,Fast Food,490.03,28,3.5,DID1945,2.8,18,4.94,,No,CAM20,Credit Card,Cancelled,No,3/26/2023 18:00
OID102035,CID4567,Lucknow,RID85,Restaurant_114,Fast Food,543.69,31,2.7,DID3815,4.2,17.6,4.12,164,No,CAM20,Cash,Cancelled,Yes,3/26/2023 19:00
OID102036,CID7902,Bangalore,RID20,Restaurant_123,Thai,671.14,32,4.4,DID1106,4.7,19.3,4.85,262,Yes,CAM11,Wallet,Cancelled,Yes,3/26/2023 20:00
OID102037,CID2362,Kolkata,RID124,Restaurant_87,Biryani,475.92,28,2.9,DID2471,2.9,18.3,1.4,202,Yes,CAM5,Net Banking,Cancelled,Yes,3/26/2023 21:00
OID102038,CID2124,Delhi,RID120,Restaurant_194,Bakery,241.6,30,4.8,DID1325,3,10.8,4.15,63,No,CAM20,Net Banking,Late,Yes,3/26/2023 22:00
OID102039,CID4293,Delhi,RID195,Restaurant_98,Bakery,361.46,27,2.8,DID3818,3.9,22.9,0.5,249,Yes,CAM18,UPI,On Time,Yes,3/26/2023 23:00
OID102040,CID4926,Delhi,RID11,Restaurant_179,North Indian,446.17,42,2.5,DID4194,3.8,12.1,2.41,93,No,CAM1,Credit Card,On Time,Yes,3/27/2023 0:00
OID102041,CID9538,Surat,RID34,Restaurant_140,Chinese,710.23,34,3.5,DID2952,3.8,20.7,4.32,101,Yes,CAM1,Credit Card,On Time,No,3/27/2023 1:00
OID102042,CID3985,Mumbai,RID40,Restaurant_131,Fast Food,190.33,59,2.2,DID1549,3.9,11,6.93,175,No,CAM13,Credit Card,Late,No,3/27/2023 2:00
OID102043,CID7997,Mumbai,RID171,Restaurant_179,Chinese,580.39,34,2.1,DID3057,4.9,19.2,5.57,177,Yes,CAM3,UPI,Cancelled,Yes,3/27/2023 3:00
OID102044,CID1613,Surat,RID53,Restaurant_173,South Indian,426.99,25,3.5,DID4465,2.6,23.2,4.68,60,No,CAM11,Wallet,Late,No,3/27/2023 4:00
OID102045,CID9404,Indore,RID143,Restaurant_108,Mexican,525.67,64,2.6,DID3476,4.4,8.2,3.75,188,No,CAM12,UPI,Late,Yes,3/27/2023 5:00
OID102046,CID8773,Delhi,RID2,Restaurant_55,Street Food,384.7,37,2,DID2920,3.1,24.7,4,193,No,CAM18,Credit Card,On Time,Yes,3/27/2023 6:00
OID102047,CID9290,Mumbai,RID65,Restaurant_189,Chinese,273.64,44,2.9,DID3916,3.4,8.5,7.11,190,No,CAM3,UPI,Late,Yes,3/27/2023 7:00
OID102048,CID9764,Pune,RID181,Restaurant_125,Bakery,512.63,39,3.4,DID3660,2.7,8.2,2.29,65,Yes,CAM2,Net Banking,Late,No,3/27/2023 8:00
OID102049,CID3868,Kolkata,RID90,Restaurant_23,Fast Food,498.16,39,3.2,DID2531,3.6,22.6,3.05,,No,CAM17,Net Banking,On Time,No,3/27/2023 9:00
OID102050,CID2119,Mumbai,RID59,Restaurant_61,Street Food,545.81,38,2.4,DID1753,4.5,20,6.63,250,No,CAM7,Net Banking,Cancelled,No,3/27/2023 10:00
OID102051,CID6777,Kolkata,RID79,Restaurant_113,Mexican,398,19,3.7,DID4490,2.7,9.8,3.81,92,Yes,CAM12,Credit Card,Cancelled,Yes,3/27/2023 11:00
OID102052,CID3852,Mumbai,RID116,Restaurant_152,North Indian,310.03,36,4.1,DID2587,3.2,23.9,8.38,114,Yes,CAM18,Cash,Cancelled,Yes,3/27/2023 12:00
OID102053,CID8862,Lucknow,RID130,Restaurant_151,Bakery,166.18,16,4,DID3012,,19.4,5.88,263,Yes,CAM7,Wallet,Late,Yes,3/27/2023 13:00
OID102054,CID9901,Ahmedabad,RID42,Restaurant_138,Continental,522.91,30,3.2,DID2940,2.8,9.9,6.81,326,No,CAM6,Credit Card,On Time,No,3/27/2023 14:00
OID102055,CID8785,Hyderabad,RID113,Restaurant_121,Bakery,463.58,23,2.4,DID1563,4.4,22.6,1.25,187,No,CAM18,UPI,Late,No,3/27/2023 15:00
OID102056,CID4216,Jaipur,RID118,Restaurant_3,Thai,255.13,36,3.5,DID1670,4.5,16.2,6.62,164,Yes,CAM13,UPI,On Time,No,3/27/2023 16:00
OID102057,CID1157,Chennai,RID169,Restaurant_135,Bakery,319.21,36,4.7,DID1791,4.6,12.7,2.8,216,No,CAM8,Cash,On Time,Yes,3/27/2023 17:00
OID102058,CID5673,Chennai,RID35,Restaurant_8,North Indian,329.99,38,3.4,DID1926,4,22,5.93,309,No,CAM10,UPI,Late,No,3/27/2023 18:00
OID102059,CID8123,Indore,RID83,Restaurant_177,Chinese,177.55,35,2.6,DID1132,3.8,20.6,3.77,,Yes,CAM6,Credit Card,Cancelled,No,3/27/2023 19:00
OID102060,CID4013,Lucknow,RID49,Restaurant_86,Fast Food,277.35,25,2.3,DID2673,3.2,18.6,4.95,161,No,CAM12,UPI,Cancelled,No,3/27/2023 20:00
OID102061,CID6176,Surat,RID187,Restaurant_64,Chinese,229.93,29,4.8,DID4131,4.1,23.3,2.29,159,No,CAM11,Cash,On Time,Yes,3/27/2023 21:00
OID102062,CID2025,Jaipur,RID39,Restaurant_130,Fast Food,338.13,43,4.2,DID4968,3.6,22.6,1.06,87,Yes,CAM14,Credit Card,Cancelled,No,3/27/2023 22:00
OID102063,CID6135,Mumbai,RID16,Restaurant_48,Street Food,289.2,45,2.9,DID1061,4.9,11.9,4.8,,Yes,CAM7,UPI,On Time,No,3/27/2023 23:00
OID102064,CID3974,Bangalore,RID159,Restaurant_139,Chinese,155.95,18,,DID4790,4.9,22.9,3.91,221,Yes,CAM18,Net Banking,On Time,Yes,3/28/2023 0:00
OID102065,CID3002,Mumbai,RID91,Restaurant_150,Biryani,703.39,14,4.7,DID2105,4.8,14.4,2.71,39,No,CAM8,UPI,Cancelled,No,3/28/2023 1:00
OID102066,CID8293,Hyderabad,RID163,Restaurant_141,Italian,587.88,23,2.5,DID4892,3.4,15.3,1.14,199,Yes,CAM1,Cash,Cancelled,Yes,3/28/2023 2:00
OID102067,CID6009,Delhi,RID151,Restaurant_190,Italian,283.15,45,3.6,DID2691,3.4,24.5,0.5,333,No,CAM2,UPI,On Time,No,3/28/2023 3:00
OID102068,CID7694,Delhi,RID165,Restaurant_20,Bakery,440.86,47,4.1,DID1911,4.6,20.9,5.55,,No,CAM1,Credit Card,On Time,Yes,3/28/2023 4:00
OID102069,CID6352,Surat,RID177,Restaurant_46,Chinese,462.62,21,3.2,DID4040,4.3,13.5,3.99,328,Yes,CAM17,Wallet,Late,No,3/28/2023 5:00
OID102070,CID4484,Indore,RID47,Restaurant_181,Italian,578.66,36,2.1,DID3749,4.3,19,3.29,155,No,CAM4,Wallet,Cancelled,No,3/28/2023 6:00
OID102071,CID6364,Jaipur,RID137,Restaurant_39,South Indian,277.21,54,2.7,DID1830,3.2,17.2,4.93,277,Yes,CAM17,UPI,Late,No,3/28/2023 7:00
OID102072,CID4709,Jaipur,RID69,Restaurant_168,Street Food,563.82,37,4.7,DID4103,4.6,10,6.53,305,No,CAM13,Wallet,Late,Yes,3/28/2023 8:00
OID102073,CID8907,Bangalore,RID135,Restaurant_199,Continental,317.81,49,3.6,DID1837,3.9,23.1,5.04,194,No,CAM16,Wallet,On Time,Yes,3/28/2023 9:00
OID102074,CID9386,Surat,RID145,Restaurant_58,Street Food,998.1,44,4.4,DID1270,3.6,22,3.61,167,No,CAM2,Net Banking,Late,No,3/28/2023 10:00
OID102075,CID1819,Hyderabad,RID143,Restaurant_169,Bakery,508.62,21,3.7,DID1725,4.7,21.2,8.76,288,No,CAM6,UPI,On Time,No,3/28/2023 11:00
OID102076,CID2663,Jaipur,RID122,Restaurant_157,Fast Food,593.61,30,4.8,DID4797,3.5,17.5,3.23,243,Yes,CAM10,Credit Card,Late,Yes,3/28/2023 12:00
OID102077,CID9386,Chennai,RID61,Restaurant_100,Mexican,788.19,32,4.7,DID4910,4.1,11.8,1.68,,Yes,CAM10,Net Banking,Late,No,3/28/2023 13:00
OID102078,CID2759,Surat,RID93,Restaurant_85,Continental,220.04,33,3.4,DID2799,3.7,23,4.7,233,No,CAM1,Net Banking,Late,Yes,3/28/2023 14:00
OID102079,CID6836,Kolkata,RID182,Restaurant_116,Continental,504.84,43,3,DID4551,4,14,3.99,194,Yes,CAM8,Credit Card,Late,No,3/28/2023 15:00
OID102080,CID7960,Lucknow,RID129,Restaurant_177,South Indian,338.53,37,3.8,DID3527,2.6,8.3,6.39,193,Yes,CAM8,Credit Card,On Time,No,3/28/2023 16:00
OID102081,CID8837,Lucknow,RID128,Restaurant_192,Street Food,517.5,5,4,DID3006,3.7,24.7,3.45,172,No,CAM2,Credit Card,On Time,No,3/28/2023 17:00
OID102082,CID4080,Delhi,RID45,Restaurant_94,Italian,179.43,16,3.5,DID3817,3.9,22.6,4.17,232,Yes,CAM9,Credit Card,Cancelled,No,3/28/2023 18:00
OID102083,CID5792,Surat,RID118,Restaurant_50,Chinese,210.58,6,4.5,DID2330,3.7,18.6,2.77,186,Yes,CAM4,Cash,Late,No,3/28/2023 19:00
OID102084,CID5574,Surat,RID44,Restaurant_195,North Indian,283.62,34,2.5,DID4550,4.6,8.2,6.12,220,Yes,CAM13,Cash,On Time,Yes,3/28/2023 20:00
OID102085,CID7250,Indore,RID159,Restaurant_166,Chinese,411.84,35,3,DID2874,3.3,11.9,4.79,137,Yes,CAM13,Cash,Cancelled,No,3/28/2023 21:00
OID102086,CID9135,Jaipur,RID156,Restaurant_125,North Indian,303.84,35,4.1,DID4635,4.7,15.7,3.95,132,Yes,CAM5,Credit Card,Late,No,3/28/2023 22:00
OID102087,CID2435,Kolkata,RID49,Restaurant_195,Biryani,498.86,20,2.7,DID2010,3.5,18.7,4.2,247,Yes,CAM9,Credit Card,Late,Yes,3/28/2023 23:00
OID102088,CID8851,Ahmedabad,RID56,Restaurant_100,South Indian,554.03,40,3.3,DID2751,4.2,20,4.46,231,Yes,CAM3,Credit Card,Cancelled,No,3/29/2023 0:00
OID102089,CID8253,Bangalore,RID161,Restaurant_70,Italian,489.94,41,4.9,DID2658,2.7,21.4,1.63,166,Yes,CAM3,UPI,Late,Yes,3/29/2023 1:00
OID102090,CID7207,Hyderabad,RID186,Restaurant_74,Thai,642.82,17,3.9,DID4179,3,17.4,6.83,310,Yes,CAM3,Wallet,Late,Yes,3/29/2023 2:00
OID102091,CID3663,Surat,RID87,Restaurant_86,Street Food,462.37,14,4.8,DID1171,4.4,19.2,6.71,134,Yes,CAM17,Wallet,Late,Yes,3/29/2023 3:00
OID102092,CID7512,Hyderabad,RID180,Restaurant_30,Chinese,217.47,32,4.2,DID3490,2.5,21.8,4.58,235,Yes,CAM14,Net Banking,Cancelled,Yes,3/29/2023 4:00
OID102093,CID2069,Mumbai,RID121,Restaurant_41,North Indian,604.51,54,4.2,DID4011,4.9,20.2,4.37,237,Yes,CAM1,UPI,Cancelled,No,3/29/2023 5:00
OID102094,CID6085,Delhi,RID176,Restaurant_161,Italian,309.23,52,3.8,DID4376,3,24.2,2.51,204,No,CAM1,Wallet,Cancelled,Yes,3/29/2023 6:00
OID102095,CID4677,Chennai,RID161,Restaurant_84,South Indian,536.56,39,2.4,DID2558,4.8,22.9,7.95,301,Yes,CAM18,Credit Card,Cancelled,No,3/29/2023 7:00
OID102096,CID4439,Surat,RID5,Restaurant_99,Mexican,636.06,23,3.6,DID3949,3.8,10.9,7.47,330,No,CAM20,UPI,Late,Yes,3/29/2023 8:00
OID102097,CID7488,Chennai,RID42,Restaurant_40,Biryani,468.5,43,2.8,DID2281,3.9,24.1,5.29,108,No,CAM5,Cash,Cancelled,No,3/29/2023 9:00
OID102098,CID3237,Jaipur,RID180,Restaurant_44,Continental,175.58,27,5,DID2614,2.7,11.5,6.14,18,No,CAM4,Credit Card,Late,Yes,3/29/2023 10:00
OID102099,CID5209,Mumbai,RID66,Restaurant_40,Biryani,262.27,23,2.8,DID3504,3.4,24.9,6.96,161,No,CAM19,Wallet,Late,No,3/29/2023 11:00
OID102100,CID7161,Ahmedabad,RID8,Restaurant_4,Continental,598.41,6,2.7,DID4846,2.9,19.9,6.55,,No,CAM13,Wallet,Cancelled,No,3/29/2023 12:00
OID102101,CID8045,Surat,RID157,Restaurant_139,Fast Food,374.63,33,3.9,DID4041,3.8,18.7,2.79,165,Yes,CAM7,Cash,On Time,No,3/29/2023 13:00
OID102102,CID5292,Ahmedabad,RID63,Restaurant_169,Fast Food,411.94,24,3.5,DID3342,3.9,13.5,3.88,346,Yes,CAM20,Wallet,On Time,No,3/29/2023 14:00
OID102103,CID6594,Surat,RID148,Restaurant_53,Mexican,513.82,33,2.1,DID3432,4.3,10.3,5.44,416,No,CAM10,Cash,On Time,Yes,3/29/2023 15:00
OID102104,CID1862,Hyderabad,RID129,Restaurant_72,Chinese,504.45,5,2.4,DID3196,4.7,10.1,4.91,124,Yes,CAM11,Wallet,Late,No,3/29/2023 16:00
OID102105,CID1475,Surat,RID103,Restaurant_198,Chinese,441.82,34,4.4,DID3151,3.7,22.7,6.01,218,No,CAM14,UPI,On Time,No,3/29/2023 17:00
OID102106,CID1605,Kolkata,RID171,Restaurant_105,Mexican,368.7,5,,DID3627,3.1,15.4,5.79,,No,CAM17,Wallet,Late,No,3/29/2023 18:00
OID102107,CID2837,Pune,RID109,Restaurant_66,Continental,353.1,45,2.4,DID4587,3.3,17.5,4.99,228,No,CAM1,Wallet,Late,Yes,3/29/2023 19:00
OID102108,CID1790,Pune,RID51,Restaurant_174,Mexican,528.68,38,3.4,DID3884,4.6,23.8,0.5,90,Yes,CAM10,Credit Card,Cancelled,Yes,3/29/2023 20:00
OID102109,CID9720,Indore,RID183,Restaurant_69,North Indian,483.04,29,2.8,DID4223,2.9,12.3,6.85,299,Yes,CAM9,UPI,Cancelled,Yes,3/29/2023 21:00
OID102110,CID6575,Kolkata,RID156,Restaurant_34,Continental,361.4,39,2.7,DID1157,4.1,21,6.18,272,No,CAM15,Cash,On Time,Yes,3/29/2023 22:00
OID102111,CID8859,Mumbai,RID136,Restaurant_151,Italian,562.32,20,4.9,DID3132,2.5,16,8.64,162,Yes,CAM7,UPI,Cancelled,No,3/29/2023 23:00
OID102112,CID4733,Lucknow,RID79,Restaurant_145,Thai,380.64,33,3.1,DID1447,3.1,11.6,3.55,298,No,CAM4,Wallet,On Time,Yes,3/30/2023 0:00
OID102113,CID1277,Bangalore,RID197,Restaurant_176,North Indian,272.25,42,2.1,DID2849,4,22.5,0.81,85,No,CAM9,Credit Card,Late,Yes,3/30/2023 1:00
OID102114,CID9704,Bangalore,RID99,Restaurant_188,North Indian,286.15,5,4.9,DID2871,3.6,19.6,4.14,,No,CAM19,Cash,Cancelled,No,3/30/2023 2:00
OID102115,CID4833,Mumbai,RID74,Restaurant_99,Fast Food,253.19,27,4.4,DID4387,3.7,9.6,5.41,221,No,CAM16,UPI,On Time,Yes,3/30/2023 3:00
OID102116,CID6576,Jaipur,RID137,Restaurant_32,Thai,359.14,32,2.8,DID4595,4.2,17.2,3.62,234,No,CAM13,Credit Card,Late,Yes,3/30/2023 4:00
OID102117,CID3682,Jaipur,RID74,Restaurant_54,Biryani,585.06,30,3.2,DID1173,3.1,22.5,7.24,187,Yes,CAM10,UPI,Late,Yes,3/30/2023 5:00
OID102118,CID2559,Bangalore,RID69,Restaurant_133,Italian,279.24,49,4.6,DID4595,3.2,9.1,3.18,289,Yes,CAM14,Cash,Late,No,3/30/2023 6:00
OID102119,CID2392,Bangalore,RID35,Restaurant_15,North Indian,428.27,19,3.1,DID2006,4.2,15.1,4.3,147,Yes,CAM3,Credit Card,On Time,No,3/30/2023 7:00
OID102120,CID9852,Delhi,RID174,Restaurant_115,Thai,301.5,25,3.7,DID3124,3.8,21.7,4.01,296,Yes,CAM8,UPI,Cancelled,Yes,3/30/2023 8:00
OID102121,CID7710,Kolkata,RID117,Restaurant_20,Biryani,360.95,9,3.6,DID3203,2.5,22.6,10.05,263,Yes,CAM14,UPI,Late,No,3/30/2023 9:00
OID102122,CID9553,Hyderabad,RID64,Restaurant_144,Biryani,173.49,50,3.2,DID2620,4.2,21.2,2.69,349,No,CAM18,Wallet,On Time,Yes,3/30/2023 10:00
OID102123,CID5759,Mumbai,RID150,Restaurant_174,Biryani,366.92,29,3.9,DID4011,4.1,13.2,5.67,58,Yes,CAM9,UPI,On Time,No,3/30/2023 11:00
OID102124,CID5710,Jaipur,RID143,Restaurant_97,Continental,370.94,27,3.4,DID1160,2.7,16.6,2.1,161,Yes,CAM16,UPI,On Time,Yes,3/30/2023 12:00
OID102125,CID3788,Indore,RID60,Restaurant_12,Biryani,481.04,31,2.1,DID3284,4.4,20.6,5.19,128,No,CAM10,Cash,Late,Yes,3/30/2023 13:00
OID102126,CID5830,Kolkata,RID82,Restaurant_187,Chinese,433.49,40,4.4,DID2586,3.8,10.6,2.59,262,Yes,CAM18,UPI,Late,No,3/30/2023 14:00
OID102127,CID7387,Chennai,RID186,Restaurant_111,Thai,220.24,36,2.3,DID3114,3,18.1,6.7,326,No,CAM17,UPI,Cancelled,No,3/30/2023 15:00
OID102128,CID5537,Mumbai,RID195,Restaurant_146,Biryani,562.63,64,3.4,DID4134,3.9,20.2,6.32,170,Yes,CAM8,Wallet,Cancelled,Yes,3/30/2023 16:00
OID102129,CID9431,Ahmedabad,RID101,Restaurant_152,North Indian,431.55,37,3.7,DID3583,4,22.4,5.04,248,No,CAM13,Cash,Late,No,3/30/2023 17:00
OID102130,CID9465,Kolkata,RID174,Restaurant_167,Street Food,429.76,26,4.1,DID4942,4.8,9.9,1.72,315,Yes,CAM1,Cash,Late,Yes,3/30/2023 18:00
OID102131,CID5874,Mumbai,RID89,Restaurant_52,Chinese,398.62,25,3.2,DID1201,,13.6,4.39,226,Yes,CAM16,Cash,Cancelled,No,3/30/2023 19:00
OID102132,CID8500,Surat,RID34,Restaurant_155,Thai,322.34,27,4.2,DID1777,3.3,17.2,3.89,256,No,CAM13,Net Banking,Cancelled,No,3/30/2023 20:00
OID102133,CID7073,Surat,RID182,Restaurant_154,Biryani,432.67,14,2.4,DID2192,2.8,19.9,6.16,41,Yes,CAM12,Credit Card,On Time,No,3/30/2023 21:00
OID102134,CID8176,Surat,RID62,Restaurant_68,Street Food,471.34,32,4,DID2800,4.6,20.4,2.7,325,No,CAM18,UPI,Cancelled,Yes,3/30/2023 22:00
OID102135,CID3796,Indore,RID155,Restaurant_88,Fast Food,137.97,41,4.5,DID2630,4.6,12.3,6.81,176,No,CAM4,UPI,Cancelled,Yes,3/30/2023 23:00
OID102136,CID7077,Hyderabad,RID20,Restaurant_20,Thai,319.19,25,4.7,DID4622,2.9,8.2,6.43,414,Yes,CAM15,Net Banking,Cancelled,Yes,3/31/2023 0:00
OID102137,CID9032,Delhi,RID142,Restaurant_10,Thai,361.76,22,3.7,DID2247,2.7,19.8,1.75,132,No,CAM8,Cash,Late,No,3/31/2023 1:00
OID102138,CID6383,Bangalore,RID188,Restaurant_99,South Indian,438.43,50,2.9,DID4168,4.3,23.5,4.06,238,No,CAM19,UPI,On Time,Yes,3/31/2023 2:00
OID102139,CID6710,Hyderabad,RID142,Restaurant_169,Street Food,579,15,2.5,DID4389,4.3,21.6,4.4,,No,CAM1,Credit Card,On Time,Yes,3/31/2023 3:00
OID102140,CID9518,Kolkata,RID107,Restaurant_136,North Indian,284.24,7,3,DID2171,,18.6,6.51,0,Yes,CAM13,Cash,On Time,No,3/31/2023 4:00
OID102141,CID3071,Chennai,RID170,Restaurant_52,Fast Food,325.31,18,3.6,DID2889,4.2,24.6,3.13,342,No,CAM8,Cash,Cancelled,Yes,3/31/2023 5:00
OID102142,CID9492,Mumbai,RID117,Restaurant_133,Continental,323.12,14,2.6,DID1681,3.2,15.4,4.92,259,No,CAM15,Cash,Cancelled,Yes,3/31/2023 6:00
OID102143,CID2821,Indore,RID104,Restaurant_185,South Indian,279.77,37,4.9,DID2730,3.2,16.9,6.7,80,No,CAM12,UPI,On Time,Yes,3/31/2023 7:00
OID102144,CID1841,Surat,RID43,Restaurant_39,Biryani,347.92,28,4.7,DID2205,3.3,8.2,5,230,Yes,CAM16,Wallet,Cancelled,No,3/31/2023 8:00
OID102145,CID3935,Kolkata,RID40,Restaurant_158,Fast Food,515.62,29,2.1,DID3511,3.8,24.1,0.79,229,No,CAM19,UPI,Late,Yes,3/31/2023 9:00
OID102146,CID3350,Lucknow,RID122,Restaurant_37,Thai,241.92,46,3.7,DID4764,4.5,17.9,3.51,189,Yes,CAM4,Net Banking,Cancelled,Yes,3/31/2023 10:00
OID102147,CID2170,Hyderabad,RID64,Restaurant_19,Bakery,464.17,24,4.4,DID1223,3.7,14.6,6.31,152,Yes,CAM10,Cash,Cancelled,Yes,3/31/2023 11:00
